shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
M1010381,40.853414,-73.927011,10010
M1010381,40.853414,-73.927011,20001
M1010381,40.853172,-73.927189,20002
M1010381,40.853102,-73.927239,20003
M1010381,40.852602,-73.927609,20004
M1010381,40.852482,-73.927699,20005
M1010381,40.852302,-73.927829,20006
M1010381,40.852213,-73.927892,20007
M1010381,40.852213,-73.927892,30001
M1010381,40.851852,-73.928149,30002
M1010381,40.851172,-73.928649,30003
M1010381,40.850872,-73.928939,30004
M1010381,40.850596,-73.929138,30005
M1010381,40.850596,-73.929138,40001
M1010381,40.850512,-73.929199,40002
M1010381,40.849912,-73.929639,40003
M1010381,40.849652,-73.929759,40004
M1010381,40.849535,-73.929846,40005
M1010381,40.849535,-73.929846,50001
M1010381,40.849302,-73.930019,50002
M1010381,40.848732,-73.930429,50003
M1010381,40.848692,-73.930459,50004
M1010381,40.848482,-73.930609,50005
M1010381,40.848211,-73.930806,50006
M1010381,40.848211,-73.930806,60001
M1010381,40.848112,-73.930879,60002
M1010381,40.847732,-73.931169,60003
M1010381,40.847422,-73.931389,60004
M1010381,40.847042,-73.931669,60005
M1010381,40.846792,-73.931849,60006
M1010381,40.846692,-73.931919,60007
M1010381,40.846632,-73.931969,60008
M1010381,40.846542,-73.932039,60009
M1010381,40.846492,-73.932079,60010
M1010381,40.846422,-73.932129,60011
M1010381,40.846342,-73.932189,60012
M1010381,40.846272,-73.932239,60013
M1010381,40.846142,-73.932329,60014
M1010381,40.845912,-73.932499,60015
M1010381,40.845857,-73.932538,60016
M1010381,40.845857,-73.932538,70001
M1010381,40.845522,-73.932779,70002
M1010381,40.844902,-73.933229,70003
M1010381,40.844642,-73.933419,70004
M1010381,40.844232,-73.933709,70005
M1010381,40.843812,-73.934009,70006
M1010381,40.843788,-73.934026,70007
M1010381,40.843788,-73.934026,80001
M1010381,40.843572,-73.934189,80002
M1010381,40.842932,-73.934669,80003
M1010381,40.842292,-73.935139,80004
M1010381,40.842023,-73.935328,80005
M1010381,40.842023,-73.935328,90001
M1010381,40.841682,-73.935569,90002
M1010381,40.841552,-73.935669,90003
M1010381,40.841062,-73.936039,90004
M1010381,40.840637,-73.936348,90005
M1010381,40.840637,-73.936348,100001
M1010381,40.840472,-73.936469,100002
M1010381,40.839852,-73.936909,100003
M1010381,40.839812,-73.936939,100004
M1010381,40.839520,-73.937158,100005
M1010381,40.839520,-73.937158,110001
M1010381,40.839452,-73.937209,110002
M1010381,40.839272,-73.937339,110003
M1010381,40.838682,-73.937779,110004
M1010381,40.838482,-73.937919,110005
M1010381,40.837952,-73.938309,110006
M1010381,40.837872,-73.938369,110007
M1010381,40.837577,-73.938582,110008
M1010381,40.837577,-73.938582,120001
M1010381,40.837222,-73.938839,120002
M1010381,40.836602,-73.939299,120003
M1010381,40.836512,-73.939359,120004
M1010381,40.835782,-73.939899,120005
M1010381,40.835501,-73.940095,120006
M1010381,40.835501,-73.940095,130001
M1010381,40.835352,-73.940199,130002
M1010381,40.834722,-73.940659,130003
M1010381,40.834092,-73.941119,130004
M1010381,40.833482,-73.941579,130005
M1010381,40.833318,-73.941698,130006
M1010381,40.833318,-73.941698,140001
M1010381,40.832862,-73.942029,140002
M1010381,40.832242,-73.942509,140003
M1010381,40.832112,-73.942609,140004
M1010381,40.831908,-73.942756,140005
M1010381,40.831908,-73.942756,150001
M1010381,40.831572,-73.942999,150002
M1010381,40.830892,-73.943469,150003
M1010381,40.830262,-73.943929,150004
M1010381,40.830232,-73.943949,150005
M1010381,40.829723,-73.944319,150006
M1010381,40.829723,-73.944319,160001
M1010381,40.829642,-73.944379,160002
M1010381,40.829022,-73.944839,160003
M1010381,40.828392,-73.945289,160004
M1010381,40.828034,-73.945554,160005
M1010381,40.828034,-73.945554,170001
M1010381,40.827772,-73.945749,170002
M1010381,40.827142,-73.946199,170003
M1010381,40.826884,-73.946390,170004
M1010381,40.826884,-73.946390,180001
M1010381,40.826522,-73.946659,180002
M1010381,40.826452,-73.946709,180003
M1010381,40.826302,-73.946819,180004
M1010381,40.825962,-73.947079,180005
M1010381,40.825902,-73.947119,180006
M1010381,40.825232,-73.947599,180007
M1010381,40.824923,-73.947826,180008
M1010381,40.824923,-73.947826,190001
M1010381,40.824552,-73.948099,190002
M1010381,40.824412,-73.948209,190003
M1010381,40.823942,-73.948569,190004
M1010381,40.823607,-73.948813,190005
M1010381,40.823607,-73.948813,200001
M1010381,40.823312,-73.949029,200002
M1010381,40.822692,-73.949459,200003
M1010381,40.822062,-73.949909,200004
M1010381,40.821689,-73.950179,200005
M1010381,40.821689,-73.950179,210001
M1010381,40.821442,-73.950359,210002
M1010381,40.820812,-73.950819,210003
M1010381,40.820742,-73.950869,210004
M1010381,40.820463,-73.951075,210005
M1010381,40.820463,-73.951075,220001
M1010381,40.819562,-73.951739,220002
M1010381,40.818912,-73.952209,220003
M1010381,40.818578,-73.952460,220004
M1010381,40.818578,-73.952460,230001
M1010381,40.818222,-73.952729,230002
M1010381,40.818192,-73.952749,230003
M1010381,40.817652,-73.953139,230004
M1010381,40.817582,-73.953189,230005
M1010381,40.816862,-73.953719,230006
M1010381,40.816402,-73.954059,230007
M1010381,40.816352,-73.954089,230008
M1010381,40.816152,-73.954239,230009
M1010381,40.815983,-73.954363,230010
M1010381,40.815983,-73.954363,240001
M1010381,40.815732,-73.954549,240002
M1010381,40.815702,-73.954569,240003
M1010381,40.815102,-73.954999,240004
M1010381,40.814835,-73.955195,240005
M1010381,40.814835,-73.955195,250001
M1010381,40.814532,-73.955419,250002
M1010381,40.814472,-73.955459,250003
M1010381,40.814132,-73.955689,250004
M1010381,40.813342,-73.956249,250005
M1010381,40.812626,-73.955643,250006
M1010381,40.812626,-73.955643,260001
M1010381,40.812492,-73.955529,260002
M1010381,40.812222,-73.955299,260003
M1010381,40.811972,-73.955079,260004
M1010381,40.811842,-73.954929,260005
M1010381,40.811722,-73.954769,260006
M1010381,40.811602,-73.954549,260007
M1010381,40.811436,-73.954159,260008
M1010381,40.811436,-73.954159,270001
M1010381,40.811372,-73.954009,270002
M1010381,40.810762,-73.952579,270003
M1010381,40.810573,-73.952139,270004
M1010381,40.810573,-73.952139,280001
M1010381,40.810492,-73.951949,280002
M1010381,40.810162,-73.951159,280003
M1010381,40.809954,-73.950671,280004
M1010381,40.809954,-73.950671,290001
M1010381,40.809902,-73.950549,290002
M1010381,40.809562,-73.949749,290003
M1010381,40.809002,-73.948409,290004
M1010381,40.808932,-73.948249,290005
M1010381,40.808744,-73.947804,290006
M1010381,40.808744,-73.947804,300001
M1010381,40.808302,-73.946759,300002
M1010381,40.808062,-73.946199,300003
M1010381,40.807792,-73.945549,300004
M1010381,40.807742,-73.945419,300005
M1010381,40.807567,-73.944989,300006
M1010381,40.807567,-73.944989,310001
M1010381,40.807522,-73.944879,310002
M1010381,40.807062,-73.943769,310003
M1010381,40.806502,-73.942429,310004
M1010381,40.806422,-73.942249,310005
M1010381,40.806332,-73.942029,310006
M1010381,40.806243,-73.941822,310007
M1010381,40.806243,-73.941822,320001
M1010381,40.805732,-73.940629,320002
M1010381,40.805576,-73.940265,320003
M1010381,40.805576,-73.940265,330001
M1010381,40.805102,-73.939159,330002
M1010381,40.805042,-73.939019,330003
M1010381,40.804992,-73.938909,330004
M1010381,40.804844,-73.938551,330005
M1010381,40.804844,-73.938551,340001
M1010381,40.804372,-73.937409,340002
M1010381,40.803858,-73.937786,340003
M1010381,40.803858,-73.937786,350001
M1010381,40.803692,-73.937909,350002
M1010381,40.803062,-73.938369,350003
M1010381,40.802432,-73.938829,350004
M1010381,40.801812,-73.939289,350005
M1010381,40.801182,-73.939739,350006
M1010381,40.800552,-73.940209,350007
M1010381,40.799922,-73.940659,350008
M1010381,40.799292,-73.941129,350009
M1010381,40.798612,-73.941619,350010
M1010381,40.798129,-73.941974,350011
M1010381,40.798129,-73.941974,360001
M1010381,40.797932,-73.942119,360002
M1010381,40.797822,-73.942199,360003
M1010381,40.797472,-73.942459,360004
M1010381,40.797222,-73.942659,360005
M1010381,40.796962,-73.942839,360006
M1010381,40.796532,-73.943159,360007
M1010381,40.796062,-73.943479,360008
M1010381,40.795422,-73.943949,360009
M1010381,40.794802,-73.944409,360010
M1010381,40.794172,-73.944859,360011
M1010381,40.793542,-73.945319,360012
M1010381,40.792912,-73.945789,360013
M1010381,40.792242,-73.946279,360014
M1010381,40.791874,-73.946543,360015
M1010381,40.791874,-73.946543,370001
M1010381,40.791562,-73.946769,370002
M1010381,40.791032,-73.947159,370003
M1010381,40.790932,-73.947229,370004
M1010381,40.790302,-73.947689,370005
M1010381,40.789672,-73.948149,370006
M1010381,40.789052,-73.948599,370007
M1010381,40.788422,-73.949059,370008
M1010381,40.788258,-73.949178,370009
M1010381,40.788258,-73.949178,380001
M1010381,40.787792,-73.949519,380002
M1010381,40.787162,-73.949979,380003
M1010381,40.786532,-73.950429,380004
M1010381,40.785862,-73.950929,380005
M1010381,40.785792,-73.950979,380006
M1010381,40.785496,-73.951192,380007
M1010381,40.785496,-73.951192,390001
M1010381,40.785182,-73.951419,390002
M1010381,40.784552,-73.951889,390003
M1010381,40.783932,-73.952339,390004
M1010381,40.783302,-73.952799,390005
M1010381,40.782672,-73.953259,390006
M1010381,40.782052,-73.953719,390007
M1010381,40.781422,-73.954179,390008
M1010381,40.781322,-73.954259,390009
M1010381,40.780792,-73.954629,390010
M1010381,40.780162,-73.955089,390011
M1010381,40.779492,-73.955579,390012
M1010381,40.779293,-73.955720,390013
M1010381,40.779293,-73.955720,400001
M1010381,40.779182,-73.955799,400002
M1010381,40.778802,-73.956079,400003
M1010381,40.778172,-73.956549,400004
M1010381,40.777542,-73.957009,400005
M1010381,40.776902,-73.957469,400006
M1010381,40.776272,-73.957939,400007
M1010381,40.775632,-73.958399,400008
M1010381,40.774952,-73.958899,400009
M1010381,40.774844,-73.958978,400010
M1010381,40.774844,-73.958978,410001
M1010381,40.774652,-73.959119,410002
M1010381,40.774272,-73.959389,410003
M1010381,40.773632,-73.959859,410004
M1010381,40.773002,-73.960319,410005
M1010381,40.772362,-73.960779,410006
M1010381,40.771732,-73.961249,410007
M1010381,40.771102,-73.961709,410008
M1010381,40.770412,-73.962209,410009
M1010381,40.770292,-73.962295,410010
M1010381,40.770292,-73.962295,420001
M1010381,40.769732,-73.962699,420002
M1010381,40.769102,-73.963159,420003
M1010381,40.768482,-73.963619,420004
M1010381,40.767852,-73.964079,420005
M1010381,40.767802,-73.964109,420006
M1010381,40.767689,-73.964193,420007
M1010381,40.767689,-73.964193,430001
M1010381,40.767522,-73.964319,430002
M1010381,40.767222,-73.964529,430003
M1010381,40.766602,-73.964979,430004
M1010381,40.765992,-73.965429,430005
M1010381,40.765352,-73.965899,430006
M1010381,40.764722,-73.966359,430007
M1010381,40.764102,-73.966809,430008
M1010381,40.763472,-73.967269,430009
M1010381,40.762842,-73.967729,430010
M1010381,40.762222,-73.968199,430011
M1010381,40.762088,-73.968292,430012
M1010381,40.762088,-73.968292,440001
M1010381,40.761592,-73.968639,440002
M1010381,40.760952,-73.969109,440003
M1010381,40.760242,-73.969629,440004
M1010381,40.759622,-73.970079,440005
M1010381,40.758992,-73.970539,440006
M1010381,40.758372,-73.970989,440007
M1010381,40.757742,-73.971449,440008
M1010381,40.757112,-73.971909,440009
M1010381,40.756567,-73.972304,440010
M1010381,40.756567,-73.972304,450001
M1010381,40.756492,-73.972359,450002
M1010381,40.756112,-73.972639,450003
M1010381,40.755862,-73.972819,450004
M1010381,40.755562,-73.973039,450005
M1010381,40.755232,-73.973269,450006
M1010381,40.754612,-73.973729,450007
M1010381,40.754132,-73.974079,450008
M1010381,40.753982,-73.974189,450009
M1010381,40.753662,-73.974419,450010
M1010381,40.753362,-73.974649,450011
M1010381,40.752732,-73.975099,450012
M1010381,40.752392,-73.975349,450013
M1010381,40.752302,-73.975419,450014
M1010381,40.752112,-73.975559,450015
M1010381,40.751762,-73.975809,450016
M1010381,40.751652,-73.975889,450017
M1010381,40.751462,-73.976019,450018
M1010381,40.750827,-73.976497,450019
M1010381,40.750827,-73.976497,460001
M1010381,40.750772,-73.976539,460002
M1010381,40.750142,-73.976989,460003
M1010381,40.749532,-73.977429,460004
M1010381,40.748912,-73.977889,460005
M1010381,40.748292,-73.978339,460006
M1010381,40.747672,-73.978789,460007
M1010381,40.747062,-73.979239,460008
M1010381,40.746392,-73.979719,460009
M1010381,40.746209,-73.979855,460010
M1010381,40.746209,-73.979855,470001
M1010381,40.745732,-73.980209,470002
M1010381,40.745112,-73.980659,470003
M1010381,40.744492,-73.981109,470004
M1010381,40.743872,-73.981559,470005
M1010381,40.743252,-73.982009,470006
M1010381,40.742642,-73.982459,470007
M1010381,40.742022,-73.982909,470008
M1010381,40.741402,-73.983359,470009
M1010381,40.740782,-73.983809,470010
M1010381,40.740162,-73.984269,470011
M1010381,40.739492,-73.982659,470012
M1010381,40.738950,-73.983055,470013
M1010381,40.738950,-73.983055,480001
M1010381,40.738822,-73.983149,480002
M1010381,40.738662,-73.983249,480003
M1010381,40.738162,-73.983629,480004
M1010381,40.737542,-73.984079,480005
M1010381,40.736952,-73.984509,480006
M1010381,40.736832,-73.984589,480007
M1010381,40.736692,-73.984699,480008
M1010381,40.736452,-73.984879,480009
M1010381,40.736372,-73.984939,480010
M1010381,40.736102,-73.985129,480011
M1010381,40.735782,-73.985359,480012
M1010381,40.735492,-73.985569,480013
M1010381,40.735202,-73.985789,480014
M1010381,40.734902,-73.985999,480015
M1010381,40.734612,-73.986209,480016
M1010381,40.733972,-73.986679,480017
M1010381,40.733282,-73.987179,480018
M1010381,40.732929,-73.987440,480019
M1010381,40.732929,-73.987440,490001
M1010381,40.732592,-73.987689,490002
M1010381,40.731952,-73.988149,490003
M1010381,40.731672,-73.988349,490004
M1010381,40.731312,-73.988609,490005
M1010381,40.730712,-73.989049,490006
M1010381,40.730122,-73.989479,490007
M1010381,40.729892,-73.989659,490008
M1010381,40.729562,-73.989909,490009
M1010381,40.729102,-73.990232,490010
M1010383,40.788258,-73.949178,10001
M1010383,40.787792,-73.949519,10002
M1010383,40.787246,-73.949917,10003
M1010383,40.787246,-73.949917,20001
M1010383,40.787162,-73.949979,20002
M1010383,40.786532,-73.950429,20003
M1010383,40.785862,-73.950929,20004
M1010383,40.785792,-73.950979,20005
M1010383,40.785496,-73.951192,20006
M1010383,40.785496,-73.951192,30001
M1010383,40.785182,-73.951419,30002
M1010383,40.784552,-73.951889,30003
M1010383,40.784396,-73.952002,30004
M1010383,40.784396,-73.952002,40001
M1010383,40.783932,-73.952339,40002
M1010383,40.783302,-73.952799,40003
M1010383,40.782915,-73.953081,40004
M1010383,40.782915,-73.953081,50001
M1010383,40.782672,-73.953259,50002
M1010383,40.782052,-73.953719,50003
M1010383,40.781422,-73.954179,50004
M1010383,40.781322,-73.954259,50005
M1010383,40.781112,-73.954405,50006
M1010383,40.781112,-73.954405,60001
M1010383,40.780792,-73.954629,60002
M1010383,40.780162,-73.955089,60003
M1010383,40.779492,-73.955579,60004
M1010383,40.779293,-73.955720,60005
M1010383,40.779293,-73.955720,70001
M1010383,40.779182,-73.955799,70002
M1010383,40.778802,-73.956079,70003
M1010383,40.778172,-73.956549,70004
M1010383,40.777542,-73.957009,70005
M1010383,40.777202,-73.957253,70006
M1010383,40.777202,-73.957253,80001
M1010383,40.776902,-73.957469,80002
M1010383,40.776272,-73.957939,80003
M1010383,40.775632,-73.958399,80004
M1010383,40.774952,-73.958899,80005
M1010383,40.774844,-73.958978,80006
M1010383,40.774844,-73.958978,90001
M1010383,40.774652,-73.959119,90002
M1010383,40.774272,-73.959389,90003
M1010383,40.773632,-73.959859,90004
M1010383,40.773277,-73.960118,90005
M1010383,40.773277,-73.960118,100001
M1010383,40.773002,-73.960319,100002
M1010383,40.772362,-73.960779,100003
M1010383,40.771732,-73.961249,100004
M1010383,40.771376,-73.961509,100005
M1010383,40.771376,-73.961509,110001
M1010383,40.771102,-73.961709,110002
M1010383,40.770412,-73.962209,110003
M1010383,40.770292,-73.962295,110004
M1010383,40.770292,-73.962295,120001
M1010383,40.769732,-73.962699,120002
M1010383,40.769102,-73.963159,120003
M1010383,40.768737,-73.963429,120004
M1010383,40.768737,-73.963429,130001
M1010383,40.768482,-73.963619,130002
M1010383,40.767852,-73.964079,130003
M1010383,40.767802,-73.964109,130004
M1010383,40.767689,-73.964193,130005
M1010383,40.767689,-73.964193,140001
M1010383,40.767522,-73.964319,140002
M1010383,40.767222,-73.964529,140003
M1010383,40.766602,-73.964979,140004
M1010383,40.765992,-73.965429,140005
M1010383,40.765352,-73.965899,140006
M1010383,40.765159,-73.966040,140007
M1010383,40.765159,-73.966040,150001
M1010383,40.764722,-73.966359,150002
M1010383,40.764102,-73.966809,150003
M1010383,40.763793,-73.967034,150004
M1010383,40.763793,-73.967034,160001
M1010383,40.763472,-73.967269,160002
M1010383,40.762842,-73.967729,160003
M1010383,40.762222,-73.968199,160004
M1010383,40.762088,-73.968292,160005
M1010383,40.762088,-73.968292,170001
M1010383,40.761592,-73.968639,170002
M1010383,40.760952,-73.969109,170003
M1010383,40.760242,-73.969629,170004
M1010383,40.760101,-73.969731,170005
M1010383,40.760101,-73.969731,180001
M1010383,40.759622,-73.970079,180002
M1010383,40.758992,-73.970539,180003
M1010383,40.758372,-73.970989,180004
M1010383,40.757742,-73.971449,180005
M1010383,40.757613,-73.971543,180006
M1010383,40.757613,-73.971543,190001
M1010383,40.757112,-73.971909,190002
M1010383,40.756567,-73.972304,190003
M1010383,40.756567,-73.972304,200001
M1010383,40.756492,-73.972359,200002
M1010383,40.756112,-73.972639,200003
M1010383,40.755862,-73.972819,200004
M1010383,40.755562,-73.973039,200005
M1010383,40.755498,-73.973083,200006
M1010383,40.755498,-73.973083,210001
M1010383,40.755232,-73.973269,210002
M1010383,40.754612,-73.973729,210003
M1010383,40.754263,-73.973983,210004
M1010383,40.754263,-73.973983,220001
M1010383,40.754132,-73.974079,220002
M1010383,40.753982,-73.974189,220003
M1010383,40.753662,-73.974419,220004
M1010383,40.753362,-73.974649,220005
M1010383,40.753074,-73.974855,220006
M1010383,40.753074,-73.974855,230001
